tweet_id,claim_time,claim_title,claim_triple,user_1_note,user_1_label,user_1_secondary,user_1_confidence,user_1_duration_seconds,re_user_1_label,re_user_1_secondary,re_user_1_confidence,re_user_1_duration_seconds,user_2_note,user_2_label,user_2_secondary,user_2_confidence,user_2_duration_seconds,re_user_2_note,re_user_2_label,re_user_2_secondary,re_user_2_confidence,re_user_2_duration_seconds,user_3_note,user_3_label,user_3_secondary,user_3_confidence,user_3_duration_seconds,re_user_3_label,re_user_3_secondary,re_user_3_confidence,re_user_3_duration_seconds,user_4_note,user_4_label,user_4_secondary,user_4_confidence,user_4_duration_seconds,re_user_4_note,re_user_4_label,re_user_4_secondary,re_user_4_confidence,re_user_4_duration_seconds,user_5_note,user_5_label,user_5_secondary,user_5_confidence,user_5_duration_seconds,re_user_5_note,re_user_5_label,re_user_5_secondary,re_user_5_confidence,re_user_5_duration_seconds,user_6_note,user_6_label,user_6_secondary,user_6_confidence,user_6_duration_seconds,re_user_6_note,re_user_6_label,re_user_6_secondary,re_user_6_confidence,re_user_6_duration_seconds,representative
1.50899446643858e+18,2016-09-13,Disinfo: Zbigniew Brzezinski says that the US is behind the coup in Turkey,"Zbigniew Brzezinski, says, the US is behind the coup in Turkey",,,,,,,,,,No mention of Turkey,other,,5.0,26.219,,,,,,,other,,4.0,239.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.56535942537174e+18,2023-09-02,Disinfo: Reducing trade with Russia was the main requirement for EU membership since the 1990s,"EU membership, had main requirement, reducing trade with Russia since the 1990s",,,,,,,,,,,other,,5.0,24.873,,,,,,,other,,4.0,15.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51695058595358e+18,2020-01-20,"Disinfo: Unlike Iran, Ukraine has not had the courage to acknowledge it shot down a civilian airliner","Ukraine, has not had the courage to acknowledge, it shot down a civilian airliner",,,,,,,,,,,other,,5.0,17.951,,,,,,,misinfo,other,5.0,29.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.61751429696313e+18,2019-11-10,"Disinfo: The US has waged a hybrid war against Bolivia, ousting the legitimate President","US, has waged a hybrid war against, Bolivia",,,,,,,,,,,other,,5.0,24.522,,,,,,,other,,5.0,8.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.57265657441354e+18,2022-06-03,"Disinfo: EU, Europe, NATO hamper peaceful solution in Ukraine","EU, hampers, peaceful solution in Ukraine",,,,,,,,,,,misinfo,,5.0,55.089,,,,,,,debunk,,5.0,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52406579568847e+18,2018-12-05,Disinfo: The areas that were put under Martial law in Ukraine are all pro-Russian areas. The Martial law is a way for Poroshenko to stay in power,"Martial law in Ukraine, is a way for, Poroshenko to stay in power",,,,,,,,,,about Putin not Poroshenko,other,,5.0,18.702,,,,,,,other,,5.0,83.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51956114077873e+18,2021-05-28,Disinfo: The White Helmets and terrorists are preparing a chemical attack in Syria's Idlib,"The White Helmets, are preparing, a chemical attack in Syria's Idlib",,,,,,,,,,In Ukraine not Syria,other,,5.0,43.473,,,,,,,other,,5.0,13.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.58989367222063e+18,2018-03-19,Disinfo: International observers impressed by the elections in Russia,"International observers, impressed by, elections in Russia",,,,,,,,,,,debunk,,5.0,20.313,,,,,,,other,,4.0,13.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52461825206795e+18,2020-11-09,Disinfo: The United States is a failed state and is unable to control its own electoral process,"The United States, is, a failed state",,,,,,,,,,,misinfo,,5.0,21.144,,,,,,,misinfo,,5.0,24.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.57622421899983e+18,2020-01-14,"Disinfo: PS752: Iranian elites attempt to betray Iraq, Syria, Palestine and their own people","Iranian elites, attempt to betray, their own people",,,,,,,,,,,other,,5.0,10.047,,,,,,,other,,5.0,7.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52317986069639e+18,2020-02-07,Disinfo: Scientific evidence is mounting that the coronavirus is man made and targeting the Chinese race,"Scientific evidence, is mounting, the coronavirus is man made",,,,,,,,,,,other,,5.0,31.489,,,,,,,other,,5.0,119.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.57856707962382e+18,2021-01-12,Disinfo: Democracy in the United States no longer exists,"Democracy in the United States, no longer, exists",,,,,,,,,,,other,,5.0,10.443,,,,,,,other,,4.0,162.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.56827399186511e+18,2021-01-04,Disinfo: Western élites govern their nations by polarizing society and spreading solitude,"Western elites, govern, their nations by spreading solitude",,,,,,,,,,,other,,5.0,20.094,,,,,,,other,,4.0,36.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.54295407668977e+18,2019-05-23,"Disinfo: No proof of Russian involvement in US elections, Salisbury poisoning","Russian involvement, not proved to be in, US elections",,,,,,,,,,This has the tone that they deny it despite proof,debunk,misinfo,4.0,38.07,,,,,,,other,,4.0,32.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.5064419941592e+18,2020-08-29,Disinfo: Queensland mass murderer was trained in Ukraine,"Queensland mass murderer, was trained in, Ukraine",,,,,,,,,,Can infer that this mass-murderer in New Zealand is referring to the Queensland mass-murderer with fairly high confidence,misinfo,other,4.0,86.288,,,,,,,misinfo,,5.0,81.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52171368251387e+18,2021-01-15,Disinfo: Democrats suppress dissent and violate human rights in the US,"Democrats, violate, human rights in the US",,,,,,,,,,Nothing about democrats,other,,5.0,34.735,,,,,,,other,,5.0,17.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.55346072954993e+18,2022-11-15,Disinfo: Ukraine-controlled Zaporizhzhya is overrun by thousands of foreign mercenaries,"Ukraine-controlled Zaporizhzhya, is overrun by, thousands of foreign mercenaries",,,,,,,,,,,other,,5.0,40.629,,,,,,,other,,5.0,8.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51367864932882e+18,2020-01-07,Disinfo: Whistleblowers expose lack of evidence in OPCW's Douma report,"Whistleblowers, expose, lack of evidence in OPCW's Douma report",,,,,,,,,,Seems like it is implied that the claim is taken as fact,misinfo,other,3.0,77.461,,,,,,,misinfo,other,3.0,454.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.5057596098557e+18,2020-06-29,"Disinfo: As a result of the revolt in the US, pro-Trump whites are marked for political, economic, cultural if not physical extermination","Revolt in the US, resulted in, marking pro-Trump whites for extermination",,,,,,,,,,no mention of revolt,other,,5.0,31.917,,,,,,,other,,4.0,54.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.50424386139628e+18,2019-11-11,Disinfo: Evo Morales resignation was possible only after US Intelligence interference,"Evo Morales, resigned, due to US Intelligence interference",,,,,,,,,,,other,,5.0,18.106,,,,,,,other,,4.0,20.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.63004573254249e+18,2021-07-30,Disinfo: Biden’s Justice Department fabricates false accusations against Trump supporters,"Biden’s Justice Department, fabricates, false accusations against Trump supporters",,,,,,,,,,,other,,5.0,26.872,,,,,,,other,,5.0,21.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52586046032276e+18,2021-01-04,Disinfo: Western élites govern their nations by polarizing society and spreading solitude,"Western elites, govern, their nations by polarizing society",,,,,,,,,,Not saying anything about Western elites,other,,5.0,29.759,,,,,,,other,,4.0,42.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n
1.52383624228632e+18,2016-05-26,Disinfo: NATO requested Greece to close its airspace to Libyan flights...,"NATO, requested, Greece to close its airspace to Libyan flights",,,,,,,,,,,other,,5.0,16.103,,,,,,,other,,5.0,7.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60564523390287e+18,2016-05-26,Disinfo: NATO requested Greece to close its airspace to Libyan flights...,"NATO, requested, Greece to close its airspace to Libyan flights",,,,,,,,,,,other,,5.0,15.664,,,,,,,other,,5.0,12.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.50738095255688e+18,2020-04-15,Disinfo: Jews dominate Hollywood,"Jews, dominate, Hollywood",,,,,,,,,,Not talking about Jews dominating Hollywood but brief reference to many being in Hollywood?,other,misinfo,4.0,37.842,,,,,,,other,,4.0,11.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52441266396667e+18,2023-01-24,"Disinfo: US army confessed it used Ukraine to trap Russia, preparing Taiwan trap for China","US army, preparing, Taiwan trap for China",,,,,,,,,,no explicit mention that the US army is preparing anything,other,,5.0,32.51,,,,,,,other,,4.0,128.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51795678729048e+18,2019-03-30,Disinfo: Syrian refugees trapped in US-occupied Rukban camp,"Syrian refugees, are trapped in, US-occupied Rukban camp",,,,,,,,,,No mention of US-occupied,other,,5.0,25.975,,,,,,not sure if the refugees are syrrian?,misinfo,other,3.0,39.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.61650448493858e+18,2016-01-04,Disinfo: NATO escalates the situation in Europe through military exercises and...,"NATO, escalates, the situation in Europe",,,,,,,,,,Germany are in NATO and this shows that they are trying not to escalate the situation but does not talk of the rest of NATO,other,debunk,3.0,22.956,,,,,,,other,,5.0,31.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.5071918029563e+18,2018-06-22,"Disinfo: OPCW politicized by the West, does not comply with its own standards","OPCW, does not comply with, its own standards",,,,,,,,,,,other,,5.0,27.738,,,,,,,other,,4.0,6.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52434184123512e+18,2020-03-10,Disinfo: Mainstream media and governments overestimate the coronavirus threat,"Governments, overestimate, the coronavirus threat.",,,,,,,,,,,other,,5.0,40.527,,,,,,,other,,5.0,26.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.55425954055583e+18,2020-06-30,Disinfo: The Elites have set up a system of cyber-manipulation to monitor citizens’ communication and prevent the universal awakening of mass political consciousness,"System of cyber-manipulation, to prevent, universal awakening of mass political consciousness",,,,,,,,,,,other,,5.0,22.752,,,,,,,other,,5.0,30.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51721632681268e+18,2020-09-22,"Disinfo: The United States is occupied by the Zionists, just like Palestine","United States, is occupied by, Zionists",,,,,,,,,,,other,,5.0,35.942,,,,,,,,,,,,,,,,other,,5.0,19.53,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60653693798436e+18,2020-09-08,Disinfo: Germany's Deep State use Navalny to force Merkel to scrap Nord Stream 2,"Germany's Deep State, use, Navalny to force Merkel",,,,,,,,,,,other,,5.0,22.875,,,,,,,,,,,,,,,,other,,5.0,322.659,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.62586471366915e+18,2017-11-24,"Disinfo: Georgian sniper trio killed demonstrators on Euromaidan, operation was initiated by the former president of Georgia Mikheil Saakashvili","Operation to kill demonstrators on Euromaidan, was initiated by, the former president of Georgia Mikheil Saakashvili",,,,,,,,,,,other,,5.0,31.83,,,,,,,,,,,,,,,,other,,4.0,963.845,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.61220664842821e+18,2020-07-20,Disinfo: Russia does not interfere in other countries sovereign affairs,"Russia, does not interfere, in other countries sovereign affairs",,,,,,,,,,Is quoted contradicts,debunk,other,4.0,329.921,,,,,,,,,,,,,,,,debunk,,4.0,59.268,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51442332221753e+18,2020-04-15,Disinfo: Ukrainian Russophobes behind La Stampa's anti-Russian disinformation campaign,"Ukrainian Russophobes, are behind, La Stampa's anti-Russian disinformation campaign",,,,,,,,,,,other,,5.0,12.296,,,,,,,,,,,,,,,,other,,5.0,208.672,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.55844118194778e+18,2021-01-12,Disinfo: Democracy in the United States no longer exists,"Democracy in the United States, no longer, exists",,,,,,,,,,,other,,5.0,17.361,,,,,,,,,,,,,,,,misinfo,,4.0,10.984,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.56713247534794e+18,2021-08-20,Disinfo: US government and military are conducting a cultural war against traditional American values,"US Military, are conducting, a cultural war against traditional American values",,,,,,,,,,,other,,5.0,41.665,,,,,,,,,,,,,,,,other,,5.0,8.556,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.54514392505222e+18,2020-10-30,Disinfo: The US seeks to destabilise Russia and China and to provoke a Sino-Russian war,"The US, seeks to destabilise, China to provoke a Sino-Russian war",,,,,,,,,,No notion of war between china and russia,other,,5.0,171.113,,,,,,,,,,,,,,,,misinfo,other,2.0,16.036,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51673165836336e+18,2021-02-02,Disinfo: Foreign diplomats meddle in Russia's sovereign affairs,"Foreign diplomats, meddle in, Russia's sovereign affairs",,,,,,,,,,,misinfo,other,4.0,58.757,,,,,,,,,,,,,,,,other,,4.0,44.779,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.50714118844866e+18,2021-01-26,"Disinfo: Liberals want to kill Christians, or at least they want to kill Christian beliefs and practices","Liberals, want to kill, Christians",,,,,,,,,,,other,,5.0,12.682,,,,,,,,,,,,,,,,other,,5.0,10.021,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.61433585518691e+18,2020-06-29,"Disinfo: As a result of the revolt in the US, pro-Trump whites are marked for political, economic, cultural if not physical extermination","Pro-Trump whites, are marked for, physical extermination",,,,,,,,,,,other,,5.0,19.32,,,,,,,,,,,,,,,,other,,5.0,888.485,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.55042923213156e+18,2016-09-22,"Disinfo: The US, Israel, Daesh and Al-Qaeda work together in Syria","Al-Qaeda, works together in Syria, with US, Israel and Daesh",,,,,,,,,,"No mention of Isreal but if they work with all of them then that would entail that they worked with some of them, hence low confidence",misinfo,other,3.0,110.102,,,,,,,,,,,,,,,,misinfo,other,3.0,10.978,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.62665591807823e+18,2021-01-20,"Disinfo: The US is collapsing, it is no longer neither a country nor a nation","The US, is, collapsing",,,,,,,,,,,other,,5.0,6.151,,,,,,,,,,,,,,,,other,,5.0,8.736,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.616133698013e+18,2020-01-14,"Disinfo: PS752: Iranian elites attempt to betray Iraq, Syria, Palestine and their own people","Iranian elites, attempt to betray, Palestine",,,,,,,,,,,other,,5.0,26.272,,,,,,,,,,,,,,,,other,,5.0,9.387,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.63459913504642e+18,2019-03-05,Disinfo: US preparing Maidan-style operation in Venezuela,"US, preparing, Maidan-style operation in Venezuela",,,,,,,,,,,other,,5.0,14.815,,,,,,,,,,,,,,,,other,,5.0,12.876,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60930616411806e+18,2020-11-23,Disinfo: The sexual revolution has killed more people than the Russian and the Chinese communist revolutions,"Sexual revolution, has killed more people than, Russian communist revolution",,,,,,,,,,,other,,5.0,6.247,,,,,,,,,,,,,,,,other,,5.0,7.614,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.57660564473981e+18,2020-04-01,"Disinfo: Blaming China for COVID-19 is a ploy, like blaming Russia for MH17","Blaming China for COVID-19, is, ploy",,,,,,,,,,,other,,5.0,58.464,,,,,,,,,,,,,,,,other,,5.0,12.495,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.55677965455143e+18,2016-05-26,Disinfo: NATO is conquering the states of Eastern Europe,"NATO, is conquering, the states of Eastern Europe",,,,,,,,,,Says that NATO was set up to prevent the USSR conquering all of Europe - implies a contradiction even though not explicit,debunk,other,3.0,103.142,,,,,,,,,,,,,,,,other,,4.0,21.863,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.61716328987166e+18,2022-02-25,"Disinfo: Neo-Nazis commit genocide in Ukraine, Russia fights them","Neo-Nazis, commit genocide, in Ukraine",,,,,,,,,,,misinfo,,5.0,17.106,,,,,,,,,,,,,,,,misinfo,,4.0,20.71,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.58758381944778e+18,2019-05-23,"Disinfo: No proof of Russian involvement in US elections, Salisbury poisoning","Russian involvement, not proved to be in, US elections",,,,,,,,,,,other,,5.0,16.626,,,,,,,,,,,,,,,,other,,4.0,12.724,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52247864110339e+18,2018-12-15,Disinfo: Ukrainian boats illegally crossed the Russian maritime border,"Ukrainian boats, illegally crossed, the Russian maritime border",,,,,,,,,,,other,,5.0,31.774,,,,,,,,,,,,,,,,other,,4.0,159.82,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52941316256236e+18,2018-11-08,Disinfo: The UK and not Russia interfered in the US presidential elections,"UK, interfered in, US presidential elections",,,,,,,,,,,other,,5.0,9.415,,,,,,,,,,,,,,,,other,,5.0,6.332,,,,,,,,,,,,,,,,,,,,,,,,,,n
1.55042923213156e+18,2016-09-22,"Disinfo: The US, Israel, Daesh and Al-Qaeda work together in Syria","US, works together in Syria, with Israel, Daesh and Al-Qaeda",,,,,,,,,,"If they are working with all, they are working with some - because not all in the tweet, slightly lower confidence",misinfo,other,4.0,56.457,,,,,,,,,,,,,,,,misinfo,other,3.0,28.176,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.62107422535947e+18,2017-11-24,"Disinfo: Georgian sniper trio killed demonstrators on Euromaidan, operation was initiated by the former president of Georgia Mikheil Saakashvili","Operation to kill demonstrators on Euromaidan, was initiated by, the former president of Georgia Mikheil Saakashvili",,,,,,,,,,,other,,5.0,45.064,,,,,,,,,,,,,,,,other,,5.0,25.869,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.59152608483073e+18,2021-01-04,Disinfo: The Zionist élite allowed thousands of normal and honest Jews to die during WWII,"Zionist élite, allowed, thousands of normal and honest Jews to die during WWII",,,,,,,,,,,other,,5.0,16.781,,,,,,,,,,,,,,,,other,,5.0,19.772,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60176486987904e+18,2019-02-20,Disinfo: White Helmets are involved in organ trafficking in Syria,"White Helmets, are involved in, organ trafficking in Syria",,,,,,,,,,,other,,5.0,11.634,,,,,,,,,,,,,,,,other,,4.0,122.721,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.62679677145124e+18,2019-01-04,Disinfo: The West has a pro-LGBT motive in backing Ukrainian Orthodox Church,"The West, has, a pro-LGBT motive in backing Ukrainian Orthodox Church",,,,,,,,,,,other,,5.0,26.791,,,,,,,,,,,,,,,,other,,4.0,23.65,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.56953570842735e+18,2022-11-29,Disinfo: French secret services organised the murder of Daria Dugina,"French secret services, organised, the murder of Daria Dugina",,,,,,,,,,"This is saying that France didn't do it, Russian security services did",debunk,other,4.0,44.987,,,,,,,,,,,,,,,,debunk,other,3.0,20.383,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.59545371618599e+18,2022-05-22,Disinfo: NATO expansion to increase tension in the region,"NATO expansion, to increase, tension in the region",,,,,,,,,,,misinfo,,5.0,25.585,,,,,,,,,,,,,,,,misinfo,,4.0,13.598,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.61712400700588e+18,2020-01-14,"Disinfo: PS752: Iranian elites attempt to betray Iraq, Syria, Palestine and their own people","Iranian elites, attempt to betray, Syria",,,,,,,,,,IRGC seems to be linked to Iran,misinfo,other,4.0,150.377,,,,,,,,,,,,,,,,other,,5.0,126.736,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.55656492240176e+18,2020-06-10,Disinfo: The US government demonises Russia and depicts President Putin as “the new Hitler”,"US government, demonises, Russia",,,,,,,,,,,other,,5.0,9.606,,,,,,,,,,,,,,,,other,,5.0,28.359,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.62029787529204e+18,2022-02-25,"Disinfo: Neo-Nazis commit genocide in Ukraine, Russia fights them","Neo-Nazis, commit genocide, in Ukraine",,,,,,,,,,Says they behave like Neo-nazis which implies that neonazis are commiting genocide in Ukraine but not completely clear whether it matches triple or not,other,misinfo,3.0,73.269,,,,,,,,,,,,,,,,other,misinfo,3.0,20.546,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.58700253460596e+18,2018-06-22,"Disinfo: OPCW politicized by the West, does not comply with its own standards","OPCW, does not comply with, its own standards",,,,,,,,,,,other,,5.0,18.6,,,,,,,,,,,,,,,,other,,4.0,19.284,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52655490811113e+18,2019-07-15,Disinfo: No links between Donbas militants and neo-Nazis,"Donbas militants, have no links with, neo-Nazis",,,,,,,,,,,other,misinfo,4.0,73.691,,,,,,,,,,,,,,,,debunk,other,3.0,25.859,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51210621205321e+18,2017-10-27,Disinfo: Mogherini allowed human rights to be violated in Ukraine,"Mogherini, allowed, human rights to be violated in Ukraine",,,,,,,,,,Not clear who 'they' is from the lack of context,other,,5.0,51.32,,,,,,,,,,,,,,,,other,,4.0,11.487,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.6324160291997e+18,2017-12-22,Disinfo: Danish zoo collecting people's unwanted house pets as feed for carnivores,"people's unwanted house pets, used as, feed for carnivores",,,,,,,,,,,other,,5.0,23.689,,,,,,,,,,,,,,,,other,,5.0,7.672,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60663527581565e+18,,Disinfo: Neo-liberals nominate women as opposition leaders,"Neo-liberals, nominate, women as opposition leaders",,,,,,,,,,,other,,5.0,10.692,,,,,,,,,,,,,,,,other,,5.0,8.906,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60002892785005e+18,2023-01-10,Disinfo: SBU digs corpses up to stage provocations and accuse Russia of imaginary war crimes,"SBU, digs up, corpses to accuse Russia of imaginary war crimes",,,,,,,,,,,other,,5.0,8.619,,,,,,,,,,,,,,,,other,,4.0,68.711,,,,,,,,,,,,,,,,,,,,,,,,,,n
1.5257085874898e+18,2019-11-11,"Disinfo: Bolivia and Venezuela: Two countries, same US-promoted hybrid war","Bolivia, is involved in, US-promoted hybrid war",,,,,,,,,,,other,,5.0,113.167,,,,,,,,,,,,,,,,other,,5.0,13.129,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.50003611929086e+18,2018-08-26,Disinfo: ‘Foreign specialists’ may stage chemical attack in Syria to frame Assad,"Chemical attack in Syria, to frame, Assad",,,,,,,,,,"This implies that Assad was part of the of the chemical warfare and was not framed, contradicting the claim that they were to frame him",debunk,other,3.0,61.181,,,,,,,,,,,,,,,,other,,4.0,203.312,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.49875637860065e+18,2021-09-30,Disinfo: YouTube blocked RT German-language channels with the backing of the German government,"YouTube backed by German government, blocked, RT (Russia Today) German-language channels",,,,,,,,,,"Across Europe implies in Germany but not fully sure, hence the lower confidence",misinfo,other,3.0,86.708,,,,,,,,,,,,,,,,misinfo,other,2.0,238.961,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.54290951821194e+18,2022-11-18,Disinfo: Kyiv and the West shot down flight MH17 in attempt to kill Putin or discredit Russia,"The West, shot down, flight MH17",,,,,,,,,,,other,,5.0,12.366,,,,,,,,,,,,,,,,other,,4.0,9.961,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.62763168400171e+18,2020-11-20,Disinfo: US Army raided a CIA facility in Germany to seize Dominion servers,"US Army, raided, a CIA facility in Germany to seize Dominion servers",,,,,,,,,,,other,,5.0,11.639,,,,,,,,,,,,,,,,other,,5.0,203.146,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.52288001415235e+18,2016-05-26,Disinfo: NATO requested Greece to close its airspace to Libyan flights...,"NATO, requested, Greece to close its airspace to Libyan flights",,,,,,,,,,,other,,5.0,24.95,,,,,,,,,,,,,,,,other,,5.0,7.916,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.57377662001548e+18,2020-11-23,Disinfo: The sexual revolution has killed more people than the Russian and the Chinese communist revolutions,"Sexual revolution, has killed more people than, Russian communist revolution",,,,,,,,,,,other,,5.0,20.252,,,,,,,,,,,,,,,,other,,5.0,7.208,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51567444817466e+18,2021-05-28,Disinfo: The White Helmets and terrorists are preparing a chemical attack in Syria's Idlib,"terrorists, are preparing, a chemical attack in Syria's Idlib",,,,,,,,,,"Says that they faked an attack rather than carried one out, does not references Idlib but maybe in a slightly different context. Difficult to tell",other,debunk,4.0,111.069,,,,,,,,,,,,,,,,other,,4.0,21.708,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60616590421118e+18,2022-11-29,Disinfo: French secret services organised the murder of Daria Dugina,"French secret services, organised, the murder of Daria Dugina",,,,,,,,,,Says that someone else organised the murder (Zelensky),debunk,other,4.0,158.193,,,,,,,,,,,,,,,,debunk,other,3.0,26.416,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.50467496007738e+18,2016-10-02,Disinfo: Hillary Clinton proposed a drone attack on the Wikileaks founder,"Hillary Clinton, proposed, a drone attack on Wikileaks founder",,,,,,,,,,,other,,5.0,18.831,,,,,,,,,,,,,,,,other,,5.0,15.216,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.53974401140508e+18,2020-06-19,Disinfo: NAFTOGAZ stopped working near Crimea after the latter returned to Russia,"NAFTOGAZ, stopped working, near Crimea",,,,,,,,,,No mention of Crimea,other,,5.0,24.011,,,,,,,,,,,,,,,,misinfo,other,2.0,29.559,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.50378849500497e+18,2020-09-02,Disinfo: Navalny would have died from Novichok poisoning,"Navalny, would have died from, Novichok poisoning",,,,,,,,,,,other,,5.0,11.873,,,,,,,,,,,,,,,,other,,5.0,19.036,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.57555053143872e+18,2022-11-18,Disinfo: Kyiv and the West shot down flight MH17 in attempt to kill Putin or discredit Russia,"Kyiv, attempted to kill, Putin",,,,,,,,,,,other,,5.0,8.147,,,,,,,,,,,,,,,,other,,5.0,10.244,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.60314103658644e+18,2016-06-06,Disinfo: Brussels wants to lift anti-Russian sanctions,"Brussels, wants to lift, anti-Russian sanctions",,,,,,,,,,,other,,5.0,8.303,,,,,,,,,,,,,,,,other,,5.0,10.382,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.51759834282559e+18,2021-01-20,"Disinfo: The US is collapsing, it is no longer neither a country nor a nation","The US, is, collapsing",,,,,,,,,,"Not completely related to the US but the western world does encapsulate the US, hence secondary label and low confidence in primary",other,misinfo,3.0,59.562,,,,,,,,,,,,,,,,misinfo,other,3.0,11.007,,,,,,,,,,,,,,,,,,,,,,,,,,y
1.62129449410797e+18,2019-01-14,Disinfo: Banning Russia from the Olympics is a modern form of racism,"Banning Russia from the Olympics, is, a modern form of racism",,,,,,,,,,Undertone of racism is islightly implied by the tweet but cannot be certain so pick as secondary label with 60:40,other,misinfo,3.0,74.33,,,,,,,,,,,,,,,,other,misinfo,3.0,28.196,,,,,,,,,,,,,,,,,,,,,,,,,,y
